msa_code,msa_title,year,total_strategic_employment,msa_total_employment,ses_raw,sc_raw,fragility_raw,ses_pct,sc_pct,fragility_pct,sri
C4686,"Vernal, UT MicroSA",2024,1205.0,30353.0,0.03969953546601654,0.036965044641386356,0.16996038815436587,83.94004282655246,92.61241970021413,7.922912205567452,61.49179157744468
C4502,"Sweetwater, TX MicroSA",2024,512.0,12445.0,0.041141020490156686,0.041141020490156686,0.1703823397739182,84.68950749464668,93.79014989293361,8.029978586723768,62.16987865810135
C2754,"Jasper, IN MicroSA",2024,268.0,55966.0,0.004788621663152628,0.004788621663152628,0.17056382269280093,23.554603854389722,31.47751605995717,8.137044967880087,21.05638829407566
C3542,"New Philadelphia-Dover, OH MicroSA",2024,2671.0,74852.0,0.0356837492652167,0.01066103778122161,0.17124616328459344,81.47751605995718,59.95717344753747,8.244111349036402,49.89293361884368
C3906,"Pottsville, PA MicroSA",2024,2648.0,100589.0,0.026324946067661475,0.011074769607014683,0.17157099197619935,73.23340471092077,61.9914346895075,8.35117773019272,47.85867237687366
C4278,"Selinsgrove, PA MicroSA",2024,68.0,31033.0,0.002191215802532788,0.002191215802532788,0.17179068673714676,12.312633832976445,14.5610278372591,8.458244111349037,11.777301927194861
C2930,"LaGrange, GA-AL MicroSA",2024,13080.0,102346.0,0.1278017704648936,0.06343677329841908,0.17227631383825476,98.28693790149893,97.21627408993577,8.565310492505352,68.02284082798
C2702,"Iron Mountain, MI-WI MicroSA",2024,75.0,29253.0,0.0025638396061942363,0.0025638396061942363,0.17242877085730376,14.668094218415417,16.916488222698074,8.67237687366167,13.418986438258386
C4974,"Yuma, AZ MSA",2024,1924.0,143957.0,0.013365102079093062,0.010114131303097454,0.1725943927751652,53.21199143468951,57.601713062098504,8.779443254817988,39.86438258386867
C2358,"Gainesville, GA MSA",2024,4311.0,203971.0,0.02113535747728844,0.007574606194017777,0.1726537677099732,68.20128479657387,46.03854389721627,8.886509635974305,41.04211277658815
C4878,"Williston, ND MicroSA",2024,2035.0,54250.0,0.03751152073732719,0.03751152073732719,0.1726579351604453,82.01284796573876,92.71948608137045,8.993576017130621,61.24197002141327
C2585,"Hermitage, PA MicroSA",2024,2968.0,86477.0,0.034321264613712314,0.013483353955386981,0.17276618218406883,80.406852248394,69.37901498929337,9.100642398286936,52.9621698786581
C1562,"Cadillac, MI MicroSA",2024,2039.0,34298.0,0.059449530584873754,0.029724765292436877,0.1730026933724517,92.07708779443254,90.14989293361884,9.207708779443255,63.811563169164884
C1138,"Andrews, TX MicroSA",2024,382.0,15420.0,0.02477302204928664,0.02477302204928664,0.17318048787366025,71.5203426124197,86.7237687366167,9.314775160599572,55.85296216987866
C1266,"Baraboo, WI MicroSA",2024,132.0,72997.0,0.0018082934915133499,0.0011507322218721318,0.17338146843893584,10.813704496788008,9.100642398286936,9.421841541755889,9.77872947894361
C3270,"McPherson, KS MicroSA",2024,272.0,32826.0,0.008286114665204411,0.008286114665204411,0.1734970073415259,36.83083511777302,49.78586723768736,9.528907922912206,32.04853675945753
